#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/ebseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default.db
# Output created at: 15:34:23
GeneID	log2foldchange	significance	Snf2	WT	GeneName	Description	Chromosome	Start	End	Strand
YAR019W-A	0.29	0.754	5.45	4.45	YAR019W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	174998	175330	1
YAR020C	0.23	0.00186	46.92	40.12	PAU7	Member of the seripauperin multigene family, active during alcoholic fermentation, regulated by anaerobiosis, inhibited by oxygen, repressed by heme 	I	176856	177023	-1
YAR023C	0.01	0.944	95.4	94.77	YAR023C	Putative integral membrane protein, member of DUP240 gene family 	I	179281	179820	-1
YAR027W	-0.02	0.97	892.72	905.85	UIP3	Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family 	I	183770	184477	1
YAR028W	-0.04	0.926	356.71	366.07	YAR028W	Putative integral membrane protein, member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS 	I	184892	185596	1
YAR029W	-0.12	0.706	22.59	24.61	YAR029W	Member of DUP240 gene family but contains no transmembrane domains; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern 	I	186321	186545	1
YAR030C	0.05	0.904	28.98	28.04	YAR030C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YAR029W and the verified gene PRM9 	I	186512	186853	-1
YAR031W	-0.04	0.923	189.93	194.65	PRM9	Pheromone-regulated protein with 3 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding; member of DUP240 gene family 	I	186836	187732	1
YAR033W	-0.05	0.906	279.19	288.18	MST28	Putative integral membrane protein, involved in vesicle formation; forms complex with Mst27p; member of DUP240 gene family; binds COPI and COPII vesicles 	I	188107	188811	1
YAR035C-A	1.6	7.33e-10	4.59	1.51	YAR035C-A	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; predicted to have a role in cell budding based on computational "guilt by association" analysis 	I	192337	192417	-1
YAR035W	0.94	0	418.26	218.02	YAT1	Outer mitochondrial carnitine acetyltransferase, minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated 	I	190193	192256	1
YAR042W	0.08	0.863	1403.19	1328.88	SWH1	Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats; localizes to the Golgi and the nucleus-vacuole junction 	I	192619	196185	1
YAR047C	-0.35	0.269	6.93	8.81	YAR047C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	201467	201787	-1
YAR050W	-0.25	0.00734	272.15	323.74	FLO1	Lectin-like protein involved in flocculation, cell wall protein that binds to mannose chains on the surface of other cells, confers floc-forming ability that is chymotrypsin sensitive and heat resistant; similar to Flo5p 	I	203403	208016	1
YAR053W	1.41	0	19.53	7.35	YAR053W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	208367	208663	1
YAR060C	0.41	1	4.73	3.57	YAR060C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	217157	217492	-1
YAR061W	-0.3	0.803	3.75	4.62	YAR061W	Pseudogene with similarity to Flo1p, which is a lectin-like protein involved in flocculation 	I	218140	218343	1
YAR062W	-0.3	0.4	9.08	11.22	YAR062W	Pseudogene with similarity to Flo1p, which is a lectin-like protein involved in flocculation 	I	218549	219145	1
YAR064W	-0.24	0.451	20.94	24.71	YAR064W	Putative protein of unknown function 	I	220198	220497	1
YAR066W	0.07	0.902	57.93	55.06	YAR066W	Putative GPI protein 	I	221049	221660	1
YAR068W	0.88	0	258.21	140.74	YAR068W	Fungal-specific protein of unknown function; induced in respiratory-deficient cells 	I	222406	222891	1
YAR069C	-0.74	0.159	1.81	3.04	YAR069C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	224011	224304	-1
YAR070C	-0.66	1	3.57	5.67	YAR070C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	224563	224862	-1
YAR071W	-4.27	0	167.9	3232.74	PHO11	One of three repressible acid phosphatases, a glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2 	I	225460	226863	1
YAR073W	-1.37	0	138.35	357.85	IMD1	Nonfunctional protein with homology to IMP dehydrogenase; probable pseudogene, located close to the telomere; is not expressed at detectable levels; YAR073W and YAR075W comprise a continuous reading frame in some strains of S. cerevisiae 	I	227742	228953	1
YAR075W	-1.04	0	102.52	210.55	YAR075W	Non-functional protein with homology IMP dehydrogenase; YAR073W/IMD1 and YAR075W comprise a continuous reading frame in some strains of S. cerevisiae. 	I	228844	229317	1
YBL001C	0.59	0	1319.73	873.75	ECM15	Non-essential protein of unknown function, likely exists as tetramer, may be regulated by the binding of small-molecule ligands (possibly sulfate ions), may have a role in yeast cell-wall biogenesis 	II	237153	237467	-1
YBL002W	0.25	2.83e-07	3007.67	2527.94	HTB2	Histone H2B, core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB1; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates transcriptional activation, meiotic DSB formation and H3 methylation 	II	236492	236887	1
YBL003C	0.52	0	6077.86	4225.53	HTA2	Histone H2A, core histone protein required for chromatin assembly and chromosome function; one of two nearly identical (see also HTA1) subtypes; DNA damage-dependent phosphorylation by Mec1p facilitates DNA repair; acetylated by Nat4p 	II	235394	235792	-1
YBL004W	-0.37	4.38e-05	1042.16	1348.71	UTP20	Component of the small-subunit (SSU) processome, which is involved in the biogenesis of the 18S rRNA 	II	227636	235117	1
YBL005W	-1.24	0	321.71	760.62	PDR3	Transcriptional activator of the pleiotropic drug resistance network, regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting sites known as PDREs (PDR responsive elements); post-translationally up-regulated in  /.../lacking a functional mitochondrial genome 	II	217470	220400	1
YBL005W-B	-2.2	0	525.11	2404.93	YBL005W-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	II	221330	226598	1
YBL006C	-0.32	0.000115	724.43	904.11	LDB7	Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions 	II	216587	217129	-1
YBL007C	-0.02	0.983	3020.53	3053.75	SLA1	Cytoskeletal protein binding protein required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains 	II	212632	216366	-1
YBL008W	-0.04	0.899	302.79	311.35	HIR1	Subunit of the HIR complex, a nucleosome assembly complex involved in regulation of histone gene transcription; contributes to nucleosome formation, heterochromatic gene silencing, and formation of functional kinetochores 	II	209653	212175	1
YBL008W-A	-0.34	1	2.22	2.8	YBL008W-A	Putative protein of unknown function; identified by fungal homology and RT-PCR 	II	209409	209648	1
YBL009W	-0.15	0.141	269.95	299.49	ALK2	Protein kinase; accumulation and phosphorylation are periodic during the cell cycle; phosphorylated in response to DNA damage; contains characteristic motifs for degradation via the APC pathway; similar to Alk1p and to mammalian haspins 	II	207194	209224	1
YBL010C	0.45	0	233.18	170.21	YBL010C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein colocalizes with clathrin-coated vesicles 	II	206107	206949	-1
YBL011W	0.07	0.173	1515.99	1446.4	SCT1	Glycerol 3-phosphate/dihydroxyacetone phosphate dual substrate-specific sn-1 acyltransferase of the glycerolipid biosynthesis pathway, prefers 16-carbon fatty acids, similar to Gpt2p, gene is constitutively transcribed 	II	203538	205817	1
YBL012C	-0.21	0.646	8.79	10.18	YBL012C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	II	203406	203807	-1
YBL013W	-0.22	0.0343	43.76	50.98	FMT1	Methionyl-tRNA formyltransferase, catalyzes the formylation of initiator Met-tRNA in mitochondria; potential Cdc28p substrate 	II	202056	203261	1
YBL014C	-0.13	0.475	235.38	258.36	RRN6	Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p 	II	199064	201748	-1
YBL015W	0.56	0	1327.84	898.48	ACH1	Protein with CoA transferase activity, particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth 	II	194122	195702	1
YBL016W	-0.41	9.66e-15	440.28	586.97	FUS3	Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its degradation 	II	192451	193512	1
YBL017C	0.16	1.02e-05	2686.54	2402.31	PEP1	Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments 	II	186844	191583	-1
YBL018C	-0.14	0.313	255.92	282.43	POP8	Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs 	II	185998	186474	-1
YBL019W	0.2	2.58e-06	228.64	198.88	APN2	Class II abasic (AP) endonuclease involved in repair of DNA damage; homolog of human HAP1 and E. coli exoIII 	II	184353	185915	1
YBL020W	-0.07	0.738	445.06	465.91	RFT1	Essential integral membrane protein that is required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein 	II	182401	184125	1
YBL021C	-0.01	0.952	360.48	363.66	HAP3	Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding 	II	181660	182094	-1
YBL022C	-0.25	0	1498.11	1780.32	PIM1	ATP-dependent Lon protease, involved in degradation of misfolded proteins in mitochondria; required for biogenesis and maintenance of mitochondria 	II	177874	181275	-1
YBL023C	0.19	2.41e-14	629.37	553.18	MCM2	Protein involved in DNA replication; component of the Mcm2-7 hexameric complex that binds chromatin as a part of the pre-replicative complex 	II	174920	177526	-1
YBL024W	-0.59	0	672.67	1013.9	NCL1	S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase, methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; similar to Nop2p and human proliferation associated nucleolar protein p120 	II	172534	174588	1
YBL025W	0.03	0.968	145.7	142.86	RRN10	Protein involved in promoting high level transcription of rDNA, subunit of UAF (upstream activation factor) for RNA polymerase I 	II	171481	171918	1
YBL026W	0	0.959	458.9	458.91	LSM2	Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA 	II	170623	171038	1
YBL027W	-0.35	0	13261.36	16939.77	RPL19B	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl19Ap and has similarity to rat L19 ribosomal protein; rpl19a and rpl19b single null mutations result in slow growth, while the double null mutation is lethal 	II	168423	169376	1
YBL028C	-0.87	1.26e-13	147.56	268.88	YBL028C	Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involved in ribosome biogenesis 	II	167518	167838	-1
YBL029C-A	0.22	0.0704	301.4	259.38	YBL029C-A	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; has potential orthologs in Saccharomyces species and in Yarrowia lipolytica 	II	164488	164772	-1
YBL029W	0.24	1.61e-08	367.21	310.68	YBL029W	Non-essential protein of unknown function 	II	166134	167264	1
YBL030C	0.32	0	4477.46	3598.22	PET9	Major ADP/ATP carrier of the mitochondrial inner membrane, exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; phosphorylated; required for viability in many lab strains that carry a sal1 mutation 	II	163041	163997	-1
YBL031W	-0.11	0.452	214.29	230.81	SHE1	Mitotic spindle protein that interacts with components of the Dam1 (DASH) complex, its effector Sli15p, and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure 	II	161699	162715	1
YBL032W	-0.21	2.02e-12	1272.77	1470.8	HEK2	RNA binding protein involved in the asymmetric localization of ASH1 mRNA; represses translation of ASH1 mRNA, an effect reversed by Yck1p-dependent phosphoryation; regulates telomere position effect and length; similarity to hnRNP-K 	II	160184	161329	1
YBL033C	0.13	0.64	1290.67	1178.37	RIB1	GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway 	II	158656	159693	-1
YBL034C	0.08	0.674	250.01	236.53	STU1	Component of the mitotic spindle that binds to interpolar microtubules via its association with beta-tubulin (Tub2p); required for interpolar microtubules to provide an outward force on the spindle poles 	II	153848	158389	-1
YBL035C	0.07	0.835	208.43	197.91	POL12	B subunit of DNA polymerase alpha-primase complex, required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation 	II	151493	153610	-1
YBL036C	0.05	0.924	584.49	564.64	YBL036C	Putative non-specific single-domain racemase based on structural similarity; binds pyridoxal 5'-phosphate; expression of GFP-fusion protein induced in response to the DNA-damaging agent MMS 	II	150447	151220	-1
YBL037W	-0.32	0	445.34	556.16	APL3	Alpha-adaptin, large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport 	II	147209	150286	1
YBL038W	-0.03	0.97	509.25	518.65	MRPL16	Mitochondrial ribosomal protein of the large subunit 	II	146187	146885	1
YBL039C	-1.22	0	469.68	1093.94	URA7	Major CTP synthase isozyme (see also URA8), catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis 	II	143989	145728	-1
YBL039W-B	0.69	0	156.14	96.94	YBL039W-B	Putative protein of unknown function 	II	143393	143572	1
YBL040C	0.34	0	1099.74	866.11	ERD2	HDEL receptor, an integral membrane protein that binds to the HDEL motif in proteins destined for retention in the endoplasmic reticulum; has a role in maintenance of normal levels of ER-resident proteins 	II	142112	142868	-1
YBL041W	0.34	0	3676.44	2894.74	PRE7	Beta 6 subunit of the 20S proteasome 	II	141247	141972	1
YBL042C	0.27	1.59e-09	593.29	491.92	FUI1	High affinity uridine permease, localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport 	II	138341	140260	-1
YBL043W	0.52	2.8e-11	127.05	88.46	ECM13	Non-essential protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation 	II	136688	137461	1
YBL044W	3.12	0	133.53	15.32	YBL044W	Putative protein of unknown function; YBL044W is not an essential protein 	II	135998	136366	1
