#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/edgeR.R /cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default.db
# Output created at: 07:06:59
GeneID	log2foldchange	significance	Snf2	WT	GeneName	Description	Chromosome	Start	End	Strand
YAR019C	-0.21	4.5e-10	41.09	35.6	CDC15	Protein kinase of the Mitotic Exit Network that is localized to the spindle pole bodies at late anaphase; promotes mitotic exit by directly switching on the kinase activity of Dbf2p; required for spindle disassembly after meiosis II 	I	172211	175135	-1
YAR019W-A	-0.29	0.109	0.64	0.52	YAR019W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	174998	175330	1
YAR020C	-0.25	7.24e-05	5.47	4.65	PAU7	Member of the seripauperin multigene family, active during alcoholic fermentation, regulated by anaerobiosis, inhibited by oxygen, repressed by heme 	I	176856	177023	-1
YAR023C	-0.02	0.749	11.13	10.99	YAR023C	Putative integral membrane protein, member of DUP240 gene family 	I	179281	179820	-1
YAR027W	0.01	0.877	104.13	105.02	UIP3	Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family 	I	183770	184477	1
YAR028W	0.03	0.58	41.61	42.44	YAR028W	Putative integral membrane protein, member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS 	I	184892	185596	1
YAR029W	0.14	0.23	2.63	2.86	YAR029W	Member of DUP240 gene family but contains no transmembrane domains; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern 	I	186321	186545	1
YAR030C	-0.04	0.652	3.38	3.25	YAR030C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YAR029W and the verified gene PRM9 	I	186512	186853	-1
YAR031W	0.03	0.507	22.15	22.58	PRM9	Pheromone-regulated protein with 3 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding; member of DUP240 gene family 	I	186836	187732	1
YAR033W	0.04	0.32	32.56	33.41	MST28	Putative integral membrane protein, involved in vesicle formation; forms complex with Mst27p; member of DUP240 gene family; binds COPI and COPII vesicles 	I	188107	188811	1
YAR035C-A	-1.49	7.01e-13	0.54	0.18	YAR035C-A	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; predicted to have a role in cell budding based on computational "guilt by association" analysis 	I	192337	192417	-1
YAR035W	-0.95	2.57e-31	48.79	25.25	YAT1	Outer mitochondrial carnitine acetyltransferase, minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated 	I	190193	192256	1
YAR042W	-0.09	0.0295	163.66	154.11	SWH1	Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats; localizes to the Golgi and the nucleus-vacuole junction 	I	192619	196185	1
YAR047C	0.34	0.0166	0.81	1.02	YAR047C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	201467	201787	-1
YAR050W	0.24	0.000101	31.74	37.52	FLO1	Lectin-like protein involved in flocculation, cell wall protein that binds to mannose chains on the surface of other cells, confers floc-forming ability that is chymotrypsin sensitive and heat resistant; similar to Flo5p 	I	203403	208016	1
YAR053W	-1.4	4.73e-37	2.28	0.85	YAR053W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	208367	208663	1
YAR060C	-0.42	0.0158	0.55	0.41	YAR060C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	217157	217492	-1
YAR061W	0.27	0.156	0.44	0.54	YAR061W	Pseudogene with similarity to Flo1p, which is a lectin-like protein involved in flocculation 	I	218140	218343	1
YAR062W	0.29	0.0166	1.06	1.3	YAR062W	Pseudogene with similarity to Flo1p, which is a lectin-like protein involved in flocculation 	I	218549	219145	1
YAR064W	0.21	0.0185	2.45	2.86	YAR064W	Putative protein of unknown function 	I	220198	220497	1
YAR066W	-0.08	0.224	6.76	6.39	YAR066W	Putative GPI protein 	I	221049	221660	1
YAR068W	-0.89	2.19e-33	30.12	16.3	YAR068W	Fungal-specific protein of unknown function; induced in respiratory-deficient cells 	I	222406	222891	1
YAR069C	0.67	0.00248	0.21	0.35	YAR069C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	224011	224304	-1
YAR070C	0.61	5.24e-05	0.42	0.66	YAR070C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	224563	224862	-1
YAR071W	4.26	0	19.58	374.79	PHO11	One of three repressible acid phosphatases, a glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2 	I	225460	226863	1
YAR073W	1.36	9.3e-236	16.13	41.5	IMD1	Nonfunctional protein with homology to IMP dehydrogenase; probable pseudogene, located close to the telomere; is not expressed at detectable levels; YAR073W and YAR075W comprise a continuous reading frame in some strains of S. cerevisiae 	I	227742	228953	1
YAR075W	1.03	2.22e-82	11.96	24.4	YAR075W	Non-functional protein with homology IMP dehydrogenase; YAR073W/IMD1 and YAR075W comprise a continuous reading frame in some strains of S. cerevisiae. 	I	228844	229317	1
YBL001C	-0.61	5.73e-60	153.94	101.29	ECM15	Non-essential protein of unknown function, likely exists as tetramer, may be regulated by the binding of small-molecule ligands (possibly sulfate ions), may have a role in yeast cell-wall biogenesis 	II	237153	237467	-1
YBL002W	-0.26	3.07e-09	350.8	293.36	HTB2	Histone H2B, core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB1; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates transcriptional activation, meiotic DSB formation and H3 methylation 	II	236492	236887	1
YBL003C	-0.53	3.6e-50	708.79	490.13	HTA2	Histone H2A, core histone protein required for chromatin assembly and chromosome function; one of two nearly identical (see also HTA1) subtypes; DNA damage-dependent phosphorylation by Mec1p facilitates DNA repair; acetylated by Nat4p 	II	235394	235792	-1
YBL004W	0.37	6.44e-07	121.48	156.59	UTP20	Component of the small-subunit (SSU) processome, which is involved in the biogenesis of the 18S rRNA 	II	227636	235117	1
YBL005W	1.23	0	37.53	88.24	PDR3	Transcriptional activator of the pleiotropic drug resistance network, regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting sites known as PDREs (PDR responsive elements); post-translationally up-regulated in  /.../lacking a functional mitochondrial genome 	II	217470	220400	1
YBL005W-B	2.19	0	61.24	278.96	YBL005W-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	II	221330	226598	1
YBL006C	0.31	1.52e-07	84.5	104.75	LDB7	Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions 	II	216587	217129	-1
YBL007C	0.01	0.884	352.33	353.99	SLA1	Cytoskeletal protein binding protein required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains 	II	212632	216366	-1
YBL008W	0.03	0.339	35.32	36.11	HIR1	Subunit of the HIR complex, a nucleosome assembly complex involved in regulation of histone gene transcription; contributes to nucleosome formation, heterochromatic gene silencing, and formation of functional kinetochores 	II	209653	212175	1
YBL008W-A	0.33	0.15	0.26	0.32	YBL008W-A	Putative protein of unknown function; identified by fungal homology and RT-PCR 	II	209409	209648	1
YBL009W	0.15	0.0186	31.48	34.76	ALK2	Protein kinase; accumulation and phosphorylation are periodic during the cell cycle; phosphorylated in response to DNA damage; contains characteristic motifs for degradation via the APC pathway; similar to Alk1p and to mammalian haspins 	II	207194	209224	1
YBL010C	-0.46	6.33e-54	27.2	19.74	YBL010C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein colocalizes with clathrin-coated vesicles 	II	206107	206949	-1
YBL011W	-0.08	0.00447	176.82	167.77	SCT1	Glycerol 3-phosphate/dihydroxyacetone phosphate dual substrate-specific sn-1 acyltransferase of the glycerolipid biosynthesis pathway, prefers 16-carbon fatty acids, similar to Gpt2p, gene is constitutively transcribed 	II	203538	205817	1
YBL012C	0.22	0.165	1.03	1.18	YBL012C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	II	203406	203807	-1
YBL013W	0.22	0.0017	5.11	5.91	FMT1	Methionyl-tRNA formyltransferase, catalyzes the formylation of initiator Met-tRNA in mitochondria; potential Cdc28p substrate 	II	202056	203261	1
YBL014C	0.13	0.0581	27.45	29.99	RRN6	Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p 	II	199064	201748	-1
YBL015W	-0.57	6.42e-29	154.89	104.13	ACH1	Protein with CoA transferase activity, particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth 	II	194122	195702	1
YBL016W	0.41	3.24e-16	51.35	68.05	FUS3	Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its degradation 	II	192451	193512	1
YBL017C	-0.17	1.58e-07	313.33	278.64	PEP1	Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments 	II	186844	191583	-1
YBL018C	0.13	0.0141	29.84	32.74	POP8	Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs 	II	185998	186474	-1
YBL019W	-0.21	5.25e-07	26.67	23.07	APN2	Class II abasic (AP) endonuclease involved in repair of DNA damage; homolog of human HAP1 and E. coli exoIII 	II	184353	185915	1
YBL020W	0.06	0.14	51.91	54.06	RFT1	Essential integral membrane protein that is required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein 	II	182401	184125	1
YBL021C	0	0.983	42.05	42.15	HAP3	Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding 	II	181660	182094	-1
YBL022C	0.24	1.91e-17	174.72	206.51	PIM1	ATP-dependent Lon protease, involved in degradation of misfolded proteins in mitochondria; required for biogenesis and maintenance of mitochondria 	II	177874	181275	-1
YBL023C	-0.19	3.67e-13	73.41	64.16	MCM2	Protein involved in DNA replication; component of the Mcm2-7 hexameric complex that binds chromatin as a part of the pre-replicative complex 	II	174920	177526	-1
YBL024W	0.59	1.6e-28	78.42	117.65	NCL1	S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase, methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; similar to Nop2p and human proliferation associated nucleolar protein p120 	II	172534	174588	1
YBL025W	-0.03	0.404	16.99	16.57	RRN10	Protein involved in promoting high level transcription of rDNA, subunit of UAF (upstream activation factor) for RNA polymerase I 	II	171481	171918	1
YBL026W	-0.01	0.884	53.53	53.24	LSM2	Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA 	II	170623	171038	1
YBL027W	0.35	1.21e-22	1546.27	1964.02	RPL19B	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl19Ap and has similarity to rat L19 ribosomal protein; rpl19a and rpl19b single null mutations result in slow growth, while the double null mutation is lethal 	II	168423	169376	1
YBL028C	0.86	1.13e-17	17.2	31.23	YBL028C	Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involved in ribosome biogenesis 	II	167518	167838	-1
YBL029C-A	-0.23	0.000773	35.16	30.08	YBL029C-A	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; has potential orthologs in Saccharomyces species and in Yarrowia lipolytica 	II	164488	164772	-1
YBL029W	-0.25	1.99e-08	42.85	36.02	YBL029W	Non-essential protein of unknown function 	II	166134	167264	1
YBL030C	-0.32	2.88e-17	522.23	417.1	PET9	Major ADP/ATP carrier of the mitochondrial inner membrane, exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; phosphorylated; required for viability in many lab strains that carry a sal1 mutation 	II	163041	163997	-1
YBL031W	0.1	0.0379	25	26.77	SHE1	Mitotic spindle protein that interacts with components of the Dam1 (DASH) complex, its effector Sli15p, and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure 	II	161699	162715	1
YBL032W	0.2	5.34e-13	148.45	170.53	HEK2	RNA binding protein involved in the asymmetric localization of ASH1 mRNA; represses translation of ASH1 mRNA, an effect reversed by Yck1p-dependent phosphoryation; regulates telomere position effect and length; similarity to hnRNP-K 	II	160184	161329	1
YBL033C	-0.14	0.0261	150.58	136.5	RIB1	GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway 	II	158656	159693	-1
YBL034C	-0.08	0.0215	29.16	27.45	STU1	Component of the mitotic spindle that binds to interpolar microtubules via its association with beta-tubulin (Tub2p); required for interpolar microtubules to provide an outward force on the spindle poles 	II	153848	158389	-1
YBL035C	-0.08	0.0437	24.31	22.95	POL12	B subunit of DNA polymerase alpha-primase complex, required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation 	II	151493	153610	-1
YBL036C	-0.06	0.132	68.16	65.51	YBL036C	Putative non-specific single-domain racemase based on structural similarity; binds pyridoxal 5'-phosphate; expression of GFP-fusion protein induced in response to the DNA-damaging agent MMS 	II	150447	151220	-1
YBL037W	0.31	4.02e-32	51.95	64.49	APL3	Alpha-adaptin, large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport 	II	147209	150286	1
YBL038W	0.02	0.572	59.4	60.15	MRPL16	Mitochondrial ribosomal protein of the large subunit 	II	146187	146885	1
YBL039C	1.21	3.06e-49	54.73	126.96	URA7	Major CTP synthase isozyme (see also URA8), catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis 	II	143989	145728	-1
YBL039W-B	-0.7	8.23e-29	18.22	11.25	YBL039W-B	Putative protein of unknown function 	II	143393	143572	1
YBL040C	-0.35	1.79e-22	128.27	100.43	ERD2	HDEL receptor, an integral membrane protein that binds to the HDEL motif in proteins destined for retention in the endoplasmic reticulum; has a role in maintenance of normal levels of ER-resident proteins 	II	142112	142868	-1
YBL041W	-0.35	1.71e-25	428.8	335.55	PRE7	Beta 6 subunit of the 20S proteasome 	II	141247	141972	1
YBL042C	-0.28	1.37e-13	69.21	57.06	FUI1	High affinity uridine permease, localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport 	II	138341	140260	-1
YBL043W	-0.54	7.1e-12	14.83	10.25	ECM13	Non-essential protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation 	II	136688	137461	1
