#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/deseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default.db
# Output created at: 06:58:45
GeneID	log2foldchange	significance	mean.c1	mean.c2	GeneName	Description	Chromosome	Start	End	Strand
YLR410W-B	1.37090533763573	2.2961443815018e-164	415.418235507278	1074.40787917962	YLR410W-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	XII	941483	946796	1
YGR161W-B	1.3629025471028	1.9402402032853e-162	415.440485982978	1068.52174684778	YGR161W-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	VII	811738	817051	1
YDR034C-D	1.36569737870339	6.13559635359328e-162	406.136613197801	1046.61756452374	YDR034C-D	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	IV	514043	519356	-1
YDL048C	1.34046626916262	7.08695405962673e-161	830.207974237497	2102.36179466993	STP4	Protein containing a Kruppel-type zinc-finger domain; has similarity to Stp1p, Stp2p, and Stp3p 	IV	366739	368211	-1
YGR233C	1.36939006963222	5.05311170301573e-160	378.547271694594	978.019709919122	PHO81	Cyclin-dependent kinase (CDK) inhibitor, regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p 	VII	954674	958210	-1
YIL169C	2.9416967824867	8.09062732737595e-160	424.307845475918	3260.0182525225	YIL169C	Putative protein of unknown function; serine/threonine rich and highly similar to YOL155C, a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; YIL169C is a non-essential gene 	IX	23119	26106	-1
YNR067C	1.3308720060496	1.35629335762234e-159	503.599348739569	1266.82770898721	DSE4	Daughter cell-specific secreted protein with similarity to glucanases, degrades cell wall from the daughter side causing daughter to separate from mother 	XIV	755746	759099	-1
YOL158C	1.76066686275986	3.00171252598051e-158	857.644823364425	2906.16995568933	ENB1	Endosomal ferric enterobactin transporter, expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment 	XV	19491	21311	-1
YOR192C-B	1.3431437417069	4.32065800676479e-158	440.943604769777	1118.68960590097	YOR192C-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	XV	704419	709732	-1
YOR100C	-1.94454796844669	5.96480650719929e-158	142.993544604353	37.1491743005668	CRC1	Mitochondrial inner membrane carnitine transporter, required for carnitine-dependent transport of acetyl-CoA from peroxisomes to mitochondria during fatty acid beta-oxidation 	XV	513295	514278	-1
YOR306C	1.34086066392942	1.26262351380948e-157	523.59636726163	1326.28208875084	MCH5	Plasma membrane riboflavin transporter; facilitates the uptake of vitamin B2; required for FAD-dependent processes; sequence similarity to mammalian monocarboxylate permeases, however mutants are not deficient in monocarboxylate transport 	XV	889867	891432	-1
YLR300W	1.30204890877675	1.47898352490294e-155	2897.24127749896	7143.98347672952	EXG1	Major exo-1,3-beta-glucanase of the cell wall, involved in cell wall beta-glucan assembly; exists as three differentially glycosylated isoenzymes 	XII	728955	730301	1
YKL037W	-1.54778957429507	3.68341488564255e-153	310.858109627508	106.323952519781	AIM26	Putative protein of unknown function; null mutant is viable and displays elevated frequency of mitochondrial genome loss; null mutation confers sensitivity to tunicamycin and DTT 	XI	369365	369721	1
YMR244W	-2.00109644725083	4.41205577189043e-153	125.932668907507	31.4592491311953	YMR244W	Putative protein of unknown function 	XIII	757250	758317	1
YDL039C	3.09890373000849	9.98328266520662e-153	336.677991100653	2884.54755748755	PRM7	Pheromone-regulated protein, predicted to have one transmembrane segment; promoter contains Gcn4p binding elements 	IV	381985	384081	-1
YJR010W	-1.34969220244334	1.52513180386254e-151	1107.61871838811	434.602728660954	MET3	ATP sulfurylase, catalyzes the primary step of intracellular sulfate activation, essential for assimilatory reduction of sulfate to sulfide, involved in methionine metabolism 	X	456239	457774	1
YER053C	1.39786902036355	1.88168181310047e-151	889.443307779249	2343.79043163589	PIC2	Mitochondrial phosphate carrier, imports inorganic phosphate into mitochondria; functionally redundant with Mir1p but less abundant than Mir1p under normal conditions; expression is induced at high temperature 	V	258737	259639	-1
YDR011W	1.28375558094833	5.10540235243339e-149	1074.34634122568	2615.73200409174	SNQ2	Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter involved in multidrug resistance and resistance to singlet oxygen species 	IV	465919	470424	1
YHR216W	1.27835129424357	1.99122160252775e-148	1348.12523838434	3270.03441839865	IMD2	Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio 	VIII	554396	555967	1
YPL062W	-2.51645493638451	2.72297036935487e-148	78.2006857887388	13.6672816120654	YPL062W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; YPL062W is not an essential gene; homozygous diploid mutant shows a decrease in glycogen accumulation 	XVI	431895	432299	1
YOR343W-B	1.31033315203262	6.50703496895411e-148	368.181930207979	913.086776466587	YOR343W-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	XV	970578	975891	1
YDR345C	1.26888865059581	8.6260135287449e-148	18154.7121180666	43748.4742736473	HXT3	Low affinity glucose transporter of the major facilitator superfamily, expression is induced in low or high glucose conditions 	IV	1162957	1164660	-1
YPL134C	-1.31219896257401	4.89695754412769e-147	852.173287510759	343.175810877534	ODC1	Mitochondrial inner membrane transporter, exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for lysine and glutamate biosynthesis and lysine catabolism; suppresses, in multicopy, an fmc1 null mutation 	XVI	298571	299503	-1
YLR312C	-1.4333506659332	7.03308659436667e-147	312.833820558399	115.832959844886	YLR312C	Putative protein of unknown function 	XII	757637	758833	-1
YLR413W	2.31934694916153	3.13343072004386e-145	859.026069647419	4287.45274100882	YLR413W	Putative protein of unknown function; YLR413W is not an essential gene 	XII	951156	953183	1
YEL040W	1.43555145162863	4.08164991181819e-145	2393.30798201086	6473.55193444409	UTR2	Chitin transglycosylase that functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar to and functionally redundant with Crh1; glycosylphosphatidylinositol (GPI)-anchored protein localized to bud neck 	V	78053	79456	1
YNL300W	1.46647256292226	4.81237292333441e-145	400.849570777282	1107.7293229154	TOS6	Glycosylphosphatidylinositol-dependent cell wall protein, expression is periodic and decreases in respone to ergosterol perturbation or upon entry into stationary phase; depletion increases resistance to lactic acid 	XIV	65744	66052	1
YMR006C	1.85338970308222	1.22133311545757e-144	552.05424846938	1994.83808340801	PLB2	Phospholipase B (lysophospholipase) involved in phospholipid metabolism; displays transacylase activity in vitro; overproduction confers resistance to lysophosphatidylcholine 	XIII	277561	279681	-1
YMR173W	1.94763184023218	1.38334870284882e-143	115.904756736061	447.0919642614	DDR48	DNA damage-responsive protein, expression is increased in response to heat-shock stress or treatments that produce DNA lesions; contains multiple repeats of the amino acid sequence NNNDSYGS 	XIII	608689	609981	1
YMR015C	1.28578874574683	2.08394557734479e-142	306.90503259626	748.281469686052	ERG5	C-22 sterol desaturase, a cytochrome P450 enzyme that catalyzes the formation of the C-22(23) double bond in the sterol side chain in ergosterol biosynthesis; may be a target of azole antifungal drugs 	XIII	300869	302485	-1
YHR092C	2.488975835369	7.12796090274889e-142	2582.91876223468	14499.9709423969	HXT4	High-affinity glucose transporter of the major facilitator superfamily, expression is induced by low levels of glucose and repressed by high levels of glucose 	VIII	287081	288811	-1
YKL162C-A	-2.5827012187338	7.63234783996476e-142	48.0909357006473	8.02772876618439	YKL162C-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XI	145922	146074	-1
YAR073W	1.37099043567923	3.99604790204333e-140	138.35295676149	357.847254760755	IMD1	Nonfunctional protein with homology to IMP dehydrogenase; probable pseudogene, located close to the telomere; is not expressed at detectable levels; YAR073W and YAR075W comprise a continuous reading frame in some strains of S. cerevisiae 	I	227742	228953	1
YCL048W	-1.95780024222319	1.82231931562534e-139	78.5074259865803	20.2094335106706	SPS22	Protein of unknown function, redundant with Sps2p for the organization of the beta-glucan layer of the spore wall 	III	42165	43556	1
YGL162W	1.48559195122981	1.21730621794356e-138	265.130495379994	742.450359562179	SUT1	Transcription factor of the Zn[II]2Cys6 family involved in sterol uptake; involved in induction of hypoxic gene expression 	VII	198138	199037	1
YPR124W	1.22798749492215	1.21765276544812e-137	1115.13946257619	2612.10274265863	CTR1	High-affinity copper transporter of the plasma membrane, mediates nearly all copper uptake under low copper conditions; transcriptionally induced at low copper levels and degraded at high copper levels 	XVI	786208	787428	1
YJR147W	1.28371456722862	7.85304113707662e-137	255.325007061431	621.627105450017	HMS2	Protein with similarity to heat shock transcription factors; overexpression suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant 	X	704196	705272	1
YDR261W-B	1.26069127830788	8.61358202252175e-137	347.340797359213	832.265106800114	YDR261W-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	IV	981462	986775	1
YGR050C	-1.42613174763567	2.0018288375239e-136	249.196884416945	92.7329710892194	YGR050C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	VII	592086	592442	-1
YFL058W	-1.96385951359678	3.15602229379771e-136	79.4301197893846	20.3612575174035	THI5	Protein involved in synthesis of the thiamine precursor hydroxymethylpyrimidine (HMP); member of a subtelomeric gene family including THI5, THI11, THI12, and THI13 	VI	12929	13951	1
YLR112W	-1.48349319632808	3.78510195223958e-136	201.845923170639	72.1845131338086	YLR112W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XII	370791	371210	1
YMR122C	-2.21689047438224	2.17867262087129e-134	351.372333831499	75.5817656853114	YMR122C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XIII	510701	511075	-1
YGR110W	-1.46051387725277	2.61201561601935e-134	228.730471241445	83.1123454918584	CLD1	Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58 	VII	713709	715046	1
YDR210W-B	1.24043818017251	2.85069591774362e-134	391.229816591171	924.359791675993	YDR210W-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	IV	872112	877425	1
YLL060C	-1.27241909196842	3.71803887466827e-134	687.804773714916	284.727144067568	GTT2	Glutathione S-transferase capable of homodimerization; functional overlap with Gtt2p, Grx1p, and Grx2p 	XII	21138	21839	-1
YHR007C-A	-1.89204172528676	2.24867510955796e-132	80.1790960885536	21.6022925631076	YHR007C-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry 	VIII	122550	122765	-1
YBL100W-B	1.2485940746768	4.23057484189644e-132	271.597090556819	645.341184989955	YBL100W-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	II	29935	35248	1
YLR136C	1.3884248406019	1.70418622900813e-131	206.413442419459	540.375313516331	TIS11	mRNA-binding protein expressed during iron starvation; binds to a sequence element in the 3'-untranslated regions of specific mRNAs to mediate their degradation; involved in iron homeostasis 	XII	415801	416658	-1
YBL005W	1.24141220232368	1.86112919636292e-130	321.70933489615	760.616903517888	PDR3	Transcriptional activator of the pleiotropic drug resistance network, regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting sites known as PDREs (PDR responsive elements); post-translationally up-regulated in  /.../lacking a functional mitochondrial genome 	II	217470	220400	1
YPL163C	1.3584124117167	1.19912613471393e-126	795.930974735523	2040.78986402359	SVS1	Cell wall and vacuolar protein, required for wild-type resistance to vanadate 	XVI	241918	242700	-1
YPL057C	1.18104590320526	9.94297953158009e-125	805.708902101858	1826.87320176962	SUR1	Probable catalytic subunit of a mannosylinositol phosphorylceramide (MIPC) synthase, forms a complex with probable regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p 	XVI	451909	453057	-1
YPR009W	1.23475932948823	3.83305193975406e-124	247.795001474645	583.165921464827	SUT2	Putative transcription factor; multicopy suppressor of mutations that cause low activity of the cAMP/protein kinase A pathway; highly similar to Sut1p 	XVI	576552	577358	1
